Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
FRA,2014-02-01,2014-02-28,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2014,2014,,99.790000,X,base year is 2015
FRA,2015-02-01,2015-02-28,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2015,2015,,99.520000,X,base year is 2015
FRA,2016-02-01,2016-02-29,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2016,2016,,99.330000,X,base year is 2015
FRA,2017-02-01,2017-02-28,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2017,2017,,100.530000,X,base year is 2015
FRA,2018-02-01,2018-02-28,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2018,2018,,101.720000,X,base year is 2015
FRA,2019-02-01,2019-02-28,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2019,2019,,103.060000,X,base year is 2015
FRA,2020-02-01,2020-02-29,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2020,2020,,104.530000,X,base year is 2015
FRA,2021-02-01,2021-02-28,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2021,2021,,105.120000,X,base year is 2015
FRA,2022-02-01,2022-02-28,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2022,2022,,108.940000,X,base year is 2015
FRA,2023-02-01,2023-02-28,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2023,2023,,115.780000,X,base year is 2015
FRA,2000-03-01,2000-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2000,2000,,79.640000,X,base year is 2015
FRA,2001-03-01,2001-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2001,2001,,80.710000,X,base year is 2015
FRA,2002-03-01,2002-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2002,2002,,82.400000,X,base year is 2015
FRA,2003-03-01,2003-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2003,2003,,84.490000,X,base year is 2015
FRA,2004-03-01,2004-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2004,2004,,85.930000,X,base year is 2015
FRA,2005-03-01,2005-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2005,2005,,87.600000,X,base year is 2015
FRA,2006-03-01,2006-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2006,2006,,88.890000,X,base year is 2015
FRA,2007-03-01,2007-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2007,2007,,89.950000,X,base year is 2015
FRA,2008-03-01,2008-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2008,2008,,92.810000,X,base year is 2015
FRA,2009-03-01,2009-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2009,2009,,93.090000,X,base year is 2015
FRA,2010-03-01,2010-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2010,2010,,94.570000,X,base year is 2015
FRA,2011-03-01,2011-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2011,2011,,96.450000,X,base year is 2015
FRA,2012-03-01,2012-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2012,2012,,98.670000,X,base year is 2015
FRA,2013-03-01,2013-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2013,2013,,99.630000,X,base year is 2015
FRA,2014-03-01,2014-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2014,2014,,100.240000,X,base year is 2015
FRA,2015-03-01,2015-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2015,2015,,100.170000,X,base year is 2015
FRA,2016-03-01,2016-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2016,2016,,100.020000,X,base year is 2015
FRA,2017-03-01,2017-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2017,2017,,101.170000,X,base year is 2015
FRA,2018-03-01,2018-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2018,2018,,102.750000,X,base year is 2015
FRA,2019-03-01,2019-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2019,2019,,103.890000,X,base year is 2015
FRA,2020-03-01,2020-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2020,2020,,104.590000,X,base year is 2015
FRA,2021-03-01,2021-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2021,2021,,105.750000,X,base year is 2015
FRA,2022-03-01,2022-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2022,2022,,110.490000,X,base year is 2015
FRA,2023-03-01,2023-03-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2023,2023,,116.790000,X,base year is 2015
FRA,2000-04-01,2000-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2000,2000,,79.640000,X,base year is 2015
FRA,2001-04-01,2001-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2001,2001,,81.100000,X,base year is 2015
FRA,2002-04-01,2002-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2002,2002,,82.710000,X,base year is 2015
FRA,2003-04-01,2003-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2003,2003,,84.370000,X,base year is 2015
FRA,2004-04-01,2004-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2004,2004,,86.150000,X,base year is 2015
FRA,2005-04-01,2005-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2005,2005,,87.770000,X,base year is 2015
FRA,2006-04-01,2006-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2006,2006,,89.270000,X,base year is 2015
FRA,2007-04-01,2007-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2007,2007,,90.390000,X,base year is 2015
FRA,2008-04-01,2008-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2008,2008,,93.120000,X,base year is 2015
FRA,2009-04-01,2009-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2009,2009,,93.240000,X,base year is 2015
FRA,2010-04-01,2010-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2010,2010,,94.810000,X,base year is 2015
FRA,2011-04-01,2011-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2011,2011,,96.780000,X,base year is 2015
FRA,2012-04-01,2012-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2012,2012,,98.800000,X,base year is 2015
FRA,2013-04-01,2013-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2013,2013,,99.480000,X,base year is 2015
FRA,2014-04-01,2014-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2014,2014,,100.200000,X,base year is 2015
FRA,2015-04-01,2015-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2015,2015,,100.280000,X,base year is 2015
FRA,2016-04-01,2016-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2016,2016,,100.090000,X,base year is 2015
FRA,2017-04-01,2017-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2017,2017,,101.260000,X,base year is 2015
FRA,2018-04-01,2018-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2018,2018,,102.920000,X,base year is 2015
FRA,2019-04-01,2019-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2019,2019,,104.220000,X,base year is 2015
FRA,2020-04-01,2020-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2020,2020,,104.560000,X,base year is 2015
FRA,2021-04-01,2021-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2021,2021,,105.860000,X,base year is 2015
FRA,2022-04-01,2022-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2022,2022,,110.970000,X,base year is 2015
FRA,2023-04-01,2023-04-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2023,2023,,117.500000,X,base year is 2015
FRA,2000-05-01,2000-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2000,2000,,79.800000,X,base year is 2015
FRA,2001-05-01,2001-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2001,2001,,81.600000,X,base year is 2015
FRA,2002-05-01,2002-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2002,2002,,82.810000,X,base year is 2015
FRA,2003-05-01,2003-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2003,2003,,84.270000,X,base year is 2015
FRA,2004-05-01,2004-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2004,2004,,86.470000,X,base year is 2015
FRA,2005-05-01,2005-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2005,2005,,87.830000,X,base year is 2015
FRA,2006-05-01,2006-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2006,2006,,89.650000,X,base year is 2015
FRA,2007-05-01,2007-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2007,2007,,90.610000,X,base year is 2015
FRA,2008-05-01,2008-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2008,2008,,93.620000,X,base year is 2015
FRA,2009-05-01,2009-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2009,2009,,93.380000,X,base year is 2015
FRA,2010-05-01,2010-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2010,2010,,94.920000,X,base year is 2015
FRA,2011-05-01,2011-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2011,2011,,96.830000,X,base year is 2015
FRA,2012-05-01,2012-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2012,2012,,98.750000,X,base year is 2015
FRA,2013-05-01,2013-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2013,2013,,99.540000,X,base year is 2015
FRA,2014-05-01,2014-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2014,2014,,100.220000,X,base year is 2015
FRA,2015-05-01,2015-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2015,2015,,100.520000,X,base year is 2015
FRA,2016-05-01,2016-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2016,2016,,100.500000,X,base year is 2015
FRA,2017-05-01,2017-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2017,2017,,101.310000,X,base year is 2015
FRA,2018-05-01,2018-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2018,2018,,103.360000,X,base year is 2015
FRA,2019-05-01,2019-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2019,2019,,104.330000,X,base year is 2015
FRA,2020-05-01,2020-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2020,2020,,104.710000,X,base year is 2015
FRA,2021-05-01,2021-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2021,2021,,106.200000,X,base year is 2015
FRA,2022-05-01,2022-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2022,2022,,111.720000,X,base year is 2015
FRA,2023-05-01,2023-05-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2023,2023,,117.440000,X,base year is 2015
FRA,2000-06-01,2000-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2000,2000,,80.000000,X,base year is 2015
FRA,2001-06-01,2001-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2001,2001,,81.650000,X,base year is 2015
FRA,2002-06-01,2002-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2002,2002,,82.800000,X,base year is 2015
FRA,2003-06-01,2003-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2003,2003,,84.430000,X,base year is 2015
FRA,2004-06-01,2004-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2004,2004,,86.500000,X,base year is 2015
FRA,2005-06-01,2005-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2005,2005,,87.930000,X,base year is 2015
FRA,2006-06-01,2006-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2006,2006,,89.650000,X,base year is 2015
FRA,2007-06-01,2007-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2007,2007,,90.720000,X,base year is 2015
FRA,2008-06-01,2008-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2008,2008,,93.960000,X,base year is 2015
FRA,2009-06-01,2009-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2009,2009,,93.500000,X,base year is 2015
FRA,2010-06-01,2010-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2010,2010,,94.910000,X,base year is 2015
FRA,2011-06-01,2011-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2011,2011,,96.910000,X,base year is 2015
FRA,2012-06-01,2012-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2012,2012,,98.780000,X,base year is 2015
FRA,2013-06-01,2013-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2013,2013,,99.700000,X,base year is 2015
FRA,2014-06-01,2014-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2014,2014,,100.180000,X,base year is 2015
FRA,2015-06-01,2015-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2015,2015,,100.440000,X,base year is 2015
FRA,2016-06-01,2016-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2016,2016,,100.630000,X,base year is 2015
FRA,2017-06-01,2017-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2017,2017,,101.320000,X,base year is 2015
FRA,2018-06-01,2018-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2018,2018,,103.370000,X,base year is 2015
FRA,2019-06-01,2019-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2019,2019,,104.580000,X,base year is 2015
FRA,2020-06-01,2020-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2020,2020,,104.790000,X,base year is 2015
FRA,2021-06-01,2021-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2021,2021,,106.340000,X,base year is 2015
FRA,2022-06-01,2022-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2022,2022,,112.550000,X,base year is 2015
FRA,2023-06-01,2023-06-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2023,2023,,117.650000,X,base year is 2015
FRA,2000-07-01,2000-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2000,2000,,79.870000,X,base year is 2015
FRA,2001-07-01,2001-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2001,2001,,81.480000,X,base year is 2015
FRA,2002-07-01,2002-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2002,2002,,82.800000,X,base year is 2015
FRA,2003-07-01,2003-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2003,2003,,84.340000,X,base year is 2015
FRA,2004-07-01,2004-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2004,2004,,86.360000,X,base year is 2015
FRA,2005-07-01,2005-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2005,2005,,87.800000,X,base year is 2015
FRA,2006-07-01,2006-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2006,2006,,89.500000,X,base year is 2015
FRA,2007-07-01,2007-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2007,2007,,90.490000,X,base year is 2015
FRA,2008-07-01,2008-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2008,2008,,93.760000,X,base year is 2015
FRA,2009-07-01,2009-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2009,2009,,93.080000,X,base year is 2015
FRA,2010-07-01,2010-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2010,2010,,94.640000,X,base year is 2015
FRA,2011-07-01,2011-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2011,2011,,96.480000,X,base year is 2015
FRA,2012-07-01,2012-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2012,2012,,98.350000,X,base year is 2015
FRA,2013-07-01,2013-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2013,2013,,99.400000,X,base year is 2015
FRA,2014-07-01,2014-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2014,2014,,99.860000,X,base year is 2015
FRA,2015-07-01,2015-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2015,2015,,100.030000,X,base year is 2015
FRA,2016-07-01,2016-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2016,2016,,100.250000,X,base year is 2015
FRA,2017-07-01,2017-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2017,2017,,100.970000,X,base year is 2015
FRA,2018-07-01,2018-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2018,2018,,103.280000,X,base year is 2015
FRA,2019-07-01,2019-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2019,2019,,104.380000,X,base year is 2015
FRA,2020-07-01,2020-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2020,2020,,105.190000,X,base year is 2015
FRA,2021-07-01,2021-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2021,2021,,106.400000,X,base year is 2015
FRA,2022-07-01,2022-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2022,2022,,112.870000,X,base year is 2015
FRA,2023-07-01,2023-07-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2023,2023,,117.710000,X,base year is 2015
FRA,2000-08-01,2000-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2000,2000,,80.020000,X,base year is 2015
FRA,2001-08-01,2001-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2001,2001,,81.480000,X,base year is 2015
FRA,2002-08-01,2002-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2002,2002,,82.990000,X,base year is 2015
FRA,2003-08-01,2003-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2003,2003,,84.540000,X,base year is 2015
FRA,2004-08-01,2004-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2004,2004,,86.550000,X,base year is 2015
FRA,2005-08-01,2005-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2005,2005,,88.140000,X,base year is 2015
FRA,2006-08-01,2006-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2006,2006,,89.800000,X,base year is 2015
FRA,2007-08-01,2007-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2007,2007,,90.860000,X,base year is 2015
FRA,2008-08-01,2008-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2008,2008,,93.730000,X,base year is 2015
FRA,2009-08-01,2009-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2009,2009,,93.560000,X,base year is 2015
FRA,2010-08-01,2010-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2010,2010,,94.860000,X,base year is 2015
FRA,2011-08-01,2011-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2011,2011,,96.980000,X,base year is 2015
FRA,2012-08-01,2012-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2012,2012,,99.000000,X,base year is 2015
FRA,2013-08-01,2013-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2013,2013,,99.860000,X,base year is 2015
FRA,2014-08-01,2014-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2014,2014,,100.300000,X,base year is 2015
FRA,2015-08-01,2015-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2015,2015,,100.350000,X,base year is 2015
FRA,2016-08-01,2016-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2016,2016,,100.580000,X,base year is 2015
FRA,2017-08-01,2017-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2017,2017,,101.490000,X,base year is 2015
FRA,2018-08-01,2018-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2018,2018,,103.780000,X,base year is 2015
FRA,2019-08-01,2019-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2019,2019,,104.860000,X,base year is 2015
FRA,2020-08-01,2020-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2020,2020,,105.090000,X,base year is 2015
FRA,2021-08-01,2021-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2021,2021,,107.050000,X,base year is 2015
FRA,2022-08-01,2022-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2022,2022,,113.380000,X,base year is 2015
FRA,2023-08-01,2023-08-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2023,2023,,118.890000,X,base year is 2015
FRA,2000-09-01,2000-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2000,2000,,80.430000,X,base year is 2015
FRA,2001-09-01,2001-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2001,2001,,81.630000,X,base year is 2015
FRA,2002-09-01,2002-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2002,2002,,83.140000,X,base year is 2015
FRA,2003-09-01,2003-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2003,2003,,84.860000,X,base year is 2015
FRA,2004-09-01,2004-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2004,2004,,86.630000,X,base year is 2015
FRA,2005-09-01,2005-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2005,2005,,88.480000,X,base year is 2015
FRA,2006-09-01,2006-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2006,2006,,89.600000,X,base year is 2015
FRA,2007-09-01,2007-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2007,2007,,90.960000,X,base year is 2015
FRA,2008-09-01,2008-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2008,2008,,93.670000,X,base year is 2015
FRA,2009-09-01,2009-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2009,2009,,93.330000,X,base year is 2015
FRA,2010-09-01,2010-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2010,2010,,94.790000,X,base year is 2015
FRA,2011-09-01,2011-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2011,2011,,96.910000,X,base year is 2015
FRA,2012-09-01,2012-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2012,2012,,98.760000,X,base year is 2015
FRA,2013-09-01,2013-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2013,2013,,99.630000,X,base year is 2015
FRA,2014-09-01,2014-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2014,2014,,99.920000,X,base year is 2015
